pc_time,esp_time,az
1771732485,248881,1.515
1771732485,248931,0.418
1771732485,248981,0.105
1771732485,249031,0.824
1771732485,249081,1.553
1771732485,249131,2
1771732485,249181,0.558
1771732485,249231,1.267
1771732485,249281,1.079
1771732485,249331,1.33
1771732485,249381,1.113
1771732485,249431,0.904
1771732485,249481,1.356
1771732485,249531,0.639
1771732485,249581,1.051
1771732485,249631,0.848
1771732486,249681,0.898
1771732486,249731,1.72
1771732486,249781,0.569
1771732486,249831,1.18
1771732486,249881,0.911
1771732486,249931,1.418
1771732486,249981,1.354
1771732486,250031,1.03
1771732486,250081,1.551
1771732486,250131,2
1771732486,250181,-0.544
1771732486,250231,-0.262
1771732486,250281,0.379
1771732486,250331,1.111
1771732486,250381,-0.146
1771732486,250431,0.831
1771732486,250481,2
1771732486,250531,0.298
1771732486,250581,0.947
1771732486,250631,1.328
1771732486,250681,1.164
1771732486,250731,1.525
1771732486,250781,-0.165
1771732487,250831,1.589
1771732487,250881,1.212
1771732487,250931,1.015
1771732487,250981,0.59
1771732487,251031,2
1771732487,251081,-0.003
1771732487,251131,1.851
1771732487,251181,0.695
1771732487,251231,0.39
1771732487,251281,0.192
1771732487,251331,0.909
1771732487,251381,1.757
1771732487,251431,1.091
1771732487,251481,1.12
1771732488,251531,1.624
1771732488,251581,0.928
1771732488,251631,1.427
1771732488,251681,1.41
1771732488,251731,1.143
1771732488,251781,1.025
1771732488,251831,1.028
1771732488,251881,1.016
1771732488,251931,1.024
1771732488,251981,1.026
1771732488,252031,1.023
1771732488,252081,1.031
1771732488,252131,1.028
1771732488,252181,1.024
1771732488,252231,1.027
1771732488,252281,1.021
1771732488,252331,1.016
1771732488,252381,0.969
1771732488,252431,0.91
1771732488,252481,1.221
1771732488,252531,0.671
1771732488,252581,0.969
1771732489,252631,0.981
1771732489,252681,0.989
1771732489,252731,0.628
1771732489,252781,0.588
1771732489,252831,1.404
1771732489,252881,1.179
1771732489,252931,0.982
1771732489,252981,0.848
1771732489,253031,0.755
1771732489,253081,0.536
1771732489,253131,0.638
1771732489,253181,-0.44
1771732489,253231,1.225
1771732489,253281,0.977
1771732489,253331,0.121
1771732489,253381,1.652
1771732489,253431,-0.205
1771732489,253481,0.625
1771732489,253531,-0.046
1771732489,253581,0.493
1771732489,253631,0.746
1771732489,253681,1.223
1771732489,253731,2
1771732489,253781,0.279
1771732490,253831,1.352
1771732490,253881,-0.24
1771732490,253931,2
1771732490,253981,-0.028
1771732490,254031,2
1771732490,254081,2
1771732490,254131,0.727
1771732490,254181,1.178
1771732490,254231,0.165
1771732490,254281,0.206
1771732490,254331,0.642
1771732490,254381,0.661
1771732491,254431,1.16
1771732491,254481,1.36
1771732491,254531,1.123
1771732491,254581,1.134
1771732491,254631,1.004
1771732491,254681,1.027
1771732491,254731,1.031
1771732491,254781,1.019
1771732491,254831,1.021
1771732491,254881,1.024
1771732491,254931,1.024
1771732491,254981,1.027
1771732491,255031,1.021
1771732491,255081,1.031
1771732491,255131,1.024
1771732491,255181,1.021
1771732491,255231,1.027
1771732491,255281,1.025
1771732491,255331,1.023
1771732491,255381,1.016
1771732491,255431,1.026
1771732491,255481,1.029
1771732492,255531,1.023
1771732492,255581,1.029
1771732492,255631,1.017
1771732492,255681,1.14
1771732492,255731,0.852
1771732492,255781,1.122
1771732492,255831,0.931
1771732492,255881,0.92
1771732492,255931,-0.099
1771732492,255981,1.085
1771732492,256031,1.397
1771732492,256081,0.96
1771732492,256131,1.085
1771732492,256181,1.811
1771732492,256231,0.72
1771732492,256281,0.508
1771732492,256331,0.048
1771732492,256381,1.582
1771732492,256431,1.626
1771732492,256481,0.379
1771732492,256531,0.026
1771732492,256581,0.564
1771732492,256631,1.221
1771732492,256681,-0.248
1771732492,256731,0.72
1771732493,256781,2
1771732493,256831,1.802
1771732493,256881,0.08
1771732493,256931,1.68
1771732493,256981,0.504
1771732493,257031,0.632
1771732493,257081,1.355
1771732493,257131,0.836
1771732493,257181,0.878
1771732493,257231,2
1771732493,257281,1.349
1771732493,257331,0.741
1771732493,257381,0.685
1771732493,257431,1.066
1771732493,257481,1.27
1771732493,257531,-0.357
1771732493,257581,-0.425
1771732493,257631,0.788
1771732493,257681,1.731
1771732493,257731,-0.073
1771732494,257781,0.629
1771732494,257831,1.126
1771732494,257881,1.395
1771732494,257931,1.404
1771732494,257981,1.033
1771732494,258031,1.134
1771732494,258081,0.924
1771732494,258131,1.111
1771732494,258181,1.03
1771732494,258231,1.004
1771732494,258281,1.034
1771732494,258331,1.02
1771732494,258381,1.018
1771732494,258431,1.033
1771732494,258481,1.035
1771732494,258531,1.023
1771732494,258581,1.024
1771732494,258631,1.028
1771732494,258681,1.032
1771732494,258731,1.028
1771732494,258781,1.014
1771732495,258831,1.023
1771732495,258881,1.022
1771732495,258931,1.024
1771732495,258981,1.025
1771732495,259031,1.025
1771732495,259081,1.035
1771732495,259131,1.032
1771732495,259181,1.021
1771732495,259231,1.021
1771732495,259281,1.071
1771732495,259331,0.903
1771732495,259381,1.034
1771732495,259431,0.811
1771732495,259481,1.038
1771732495,259531,1.204
1771732495,259581,1.191
1771732495,259631,0.677
1771732495,259681,0.853
1771732495,259731,0.685
1771732495,259781,1.077
1771732496,259831,1.011
1771732496,259881,1.323
1771732496,259931,1.709
1771732496,259981,1.237
1771732496,260031,1.114
1771732496,260081,0.311
1771732496,260131,1.549
1771732496,260181,1.057
1771732496,260231,0.501
1771732496,260281,1.064
1771732496,260331,0.276
1771732496,260381,0.701
1771732496,260431,0.845
1771732496,260481,0.042
1771732496,260531,0.907
1771732496,260581,0.037
