pc_time,esp_time,az
1771498222.3613608,18450,-1.498
1771498222.3873334,18500,-1.557
1771498222.4513695,18550,0.559
1771498222.484719,18600,0.118
1771498222.5478215,18650,1.586
1771498222.5808141,18700,-0.264
1771498222.6513255,18750,-2.0
1771498222.7065508,18800,2.0
1771498222.7560081,18850,2.0
1771498222.7868943,18900,-0.161
1771498222.8815541,18950,-2.0
1771498222.8848279,19000,-1.703
1771498222.9634798,19050,2.0
1771498222.9868143,19100,0.828
1771498223.0610576,19150,0.109
1771498223.0818617,19200,1.428
1771498223.1609118,19250,1.635
1771498223.1864011,19300,1.78
1771498223.2700026,19350,1.27
1771498223.2970412,19400,2.0
1771498223.3936107,19450,2.0
1771498223.394815,19500,2.0
1771498223.4781117,19550,0.058
1771498223.4828033,19600,0.443
1771498223.5676234,19650,-1.037
1771498223.5829751,19700,0.948
1771498223.6473687,19750,2.0
1771498223.6851146,19800,1.442
1771498223.7267067,19850,0.486
1771498223.7917798,19900,0.78
1771498223.833293,19950,0.061
1771498223.924263,20000,1.895
1771498223.938325,20050,2.0
1771498223.9867783,20100,0.99
1771498224.0396736,20150,-0.189
1771498224.0844076,20200,0.138
1771498224.135624,20250,2.0
1771498224.1846871,20300,-0.281
1771498224.262438,20350,2.0
1771498224.2868805,20400,0.676
1771498224.3507407,20450,-0.204
1771498224.3852684,20500,-2.0
1771498224.4349892,20550,2.0
1771498224.4855928,20600,-0.51
1771498224.5371501,20650,-0.843
1771498224.6174817,20700,1.271
1771498224.6410294,20750,-2.0
1771498224.7093441,20800,-2.0
1771498224.7395217,20850,1.958
1771498224.7974377,20900,2.0
1771498224.8366966,20950,-0.589
1771498224.8958514,21000,0.182
1771498224.9293253,21050,1.426
1771498224.9869947,21100,-0.278
1771498225.0690796,21150,2.0
1771498225.087108,21200,0.76
1771498225.1519969,21250,1.769
1771498225.1871846,21300,0.424
1771498225.2462866,21350,-0.76
1771498225.2875159,21400,0.415
1771498225.3341198,21450,-0.54
1771498225.3726983,21500,-2.0
1771498225.4368072,21550,2.0
1771498225.5184846,21600,-0.092
1771498225.5333745,21650,-0.685
1771498225.5976903,21700,2.0
1771498225.6387928,21750,2.0
1771498225.6982133,21800,0.084
1771498225.746918,21850,0.918
1771498225.787749,21900,2.0
1771498225.838222,21950,2.0
