pc_time,esp_time,az
1771494684.7325296,219393,1.695
1771494684.7468836,219443,1.461
1771494684.8274481,219493,1.775
1771494684.838465,219543,1.14
1771494684.9041197,219593,0.04
1771494684.937516,219643,1.321
1771494684.9855711,219693,0.728
1771494685.0383334,219743,0.705
1771494685.0923462,219793,1.452
1771494685.1750894,219843,1.319
1771494685.1761642,219893,2.0
1771494685.238713,219943,-0.134
1771494685.2957776,219993,0.933
1771494685.3395329,220043,1.11
1771494685.4401045,220093,1.015
1771494685.4421635,220143,0.412
1771494685.4910553,220193,0.246
1771494685.5455887,220243,1.315
1771494685.5946696,220293,0.789
1771494685.6786473,220343,1.608
1771494685.6786473,220393,1.563
1771494685.7648814,220443,0.286
1771494685.7896574,220493,0.879
1771494685.851815,220543,0.996
1771494685.8921802,220593,1.356
1771494685.9572728,220643,1.058
1771494686.0587087,220693,1.314
1771494686.127108,220743,0.318
1771494686.1311412,220793,1.201
1771494686.1541686,220843,2.0
1771494686.1924007,220893,0.208
1771494686.266928,220943,1.076
1771494686.2775247,220993,0.229
1771494686.3639503,221043,0.378
1771494686.404939,221093,0.518
1771494686.4647279,221143,-0.749
1771494686.4904046,221193,-0.186
1771494686.5668235,221243,0.95
1771494686.6660113,221293,1.427
1771494686.6660113,221343,0.781
1771494686.874242,221393,-0.546
1771494686.874242,221443,1.236
1771494686.876805,221493,1.347
1771494686.876805,221543,0.874
1771494686.8826602,221593,1.521
1771494686.9727554,221643,1.006
1771494686.988513,221693,0.935
1771494687.078247,221743,1.479
1771494687.0937512,221793,1.504
1771494687.141631,221843,0.713
1771494687.2185323,221893,1.643
1771494687.2429392,221943,0.84
1771494687.2891083,221993,0.28
1771494687.3420646,222043,1.523
1771494687.3938708,222093,2.0
1771494687.441393,222143,1.379
1771494687.4869728,222193,0.948
1771494687.561359,222243,-0.207
1771494687.5928738,222293,1.714
1771494687.64898,222343,0.674
1771494687.697994,222393,1.913
1771494687.7397673,222443,0.793
1771494687.8189843,222493,1.205
1771494687.8392997,222543,1.316
1771494687.9044416,222593,1.13
1771494687.9355893,222643,1.747
1771494687.9923105,222693,1.497
1771494688.0378804,222743,0.601
1771494688.0931835,222793,0.958
1771494688.16145,222843,1.074
1771494688.1996305,222893,1.034
1771494688.256027,222943,1.024
1771494688.3338776,222993,1.022
1771494688.3392236,223043,0.874
1771494688.4193187,223093,0.871
1771494688.4375937,223143,1.329
1771494688.5087595,223193,0.956
1771494688.5491157,223243,0.542
1771494688.6134138,223293,1.242
1771494688.6383276,223343,0.867
1771494688.7166314,223393,1.105
1771494688.7620623,223443,0.694
1771494688.8459961,223493,0.724
1771494688.8486917,223543,1.672
1771494688.933319,223593,0.947
1771494688.9353657,223643,1.236
1771494689.017025,223693,0.996
1771494689.0268054,223743,1.583
1771494689.1219704,223793,1.163
1771494689.1378763,223843,0.578
1771494689.1881428,223893,0.66
1771494689.2386107,223943,0.4
1771494689.2924447,223993,1.438
1771494689.363638,224043,0.813
1771494689.3909426,224093,0.938
1771494689.4413962,224143,0.158
1771494689.4863799,224193,0.735
1771494689.5353127,224243,-0.75
1771494689.6200197,224293,1.593
1771494689.6276448,224343,0.21
1771494689.7407699,224393,1.084
1771494689.7407699,224443,1.23
1771494689.7866595,224493,1.372
1771494689.8664603,224543,-0.119
1771494689.8847568,224593,1.727
1771494689.9583387,224643,0.907
1771494689.9780123,224693,0.116
1771494690.0429132,224743,-0.566
1771494690.0871997,224793,0.931
1771494690.1408215,224843,1.356
1771494690.2492,224893,0.673
1771494690.2518985,224943,1.076
1771494690.3140938,224993,0.79
1771494690.3424773,225043,0.772
1771494690.391454,225093,0.628
1771494690.475186,225143,1.331
1771494690.4845343,225193,0.456
1771494690.5590498,225243,0.592
1771494690.588218,225293,1.596
1771494690.6593502,225343,0.997
1771494690.6742353,225393,0.642
1771494690.7595263,225443,0.947
1771494690.8173237,225493,1.253
1771494690.864815,225543,0.986
1771494690.9043128,225593,1.288
1771494690.981217,225643,1.173
1771494690.981217,225693,1.088
1771494691.090501,225743,1.076
1771494691.090501,225793,0.857
1771494691.1819544,225843,1.266
1771494691.1819544,225893,0.826
1771494691.2461267,225943,1.049
1771494691.2905314,225993,1.044
1771494691.3842196,226043,1.116
1771494691.4251328,226093,1.009
1771494691.498697,226143,1.064
