pc_time,esp_time,az
1771498762.867689,128382,0.59
1771498763.0819857,128432,0.382
1771498763.0819857,128482,1.27
1771498763.0819857,128532,1.63
1771498763.0819857,128582,0.099
1771498763.1187136,128632,0.722
1771498763.2026439,128682,1.639
1771498763.2195876,128732,0.994
1771498763.285992,128782,1.014
1771498763.3187437,128832,0.133
1771498763.3781562,128882,1.749
1771498763.4144087,128932,0.488
1771498763.4984503,128982,2.0
1771498763.5411255,129032,2.0
1771498763.5852315,129082,0.774
1771498763.729702,129132,1.607
1771498763.729702,129182,-0.432
1771498763.729702,129232,0.306
1771498763.8487012,129282,-0.57
1771498763.8487012,129332,1.098
1771498763.8886492,129382,0.351
1771498763.9204693,129432,0.222
1771498764.0211751,129482,1.358
1771498764.0979414,129532,0.745
1771498764.0979414,129582,0.519
1771498764.143339,129632,0.827
1771498764.2285607,129682,0.822
1771498764.2285607,129732,0.912
1771498764.3130863,129782,0.967
1771498764.33221,129832,1.086
1771498764.4041176,129882,1.002
1771498764.4469142,129932,0.79
1771498764.4989576,129982,1.219
1771498764.5317698,130032,0.45
1771498764.6555145,130082,1.015
1771498764.8314886,130132,0.838
1771498764.8314886,130182,1.224
1771498764.8314886,130232,-0.085
1771498764.8314886,130282,0.985
1771498764.8314886,130332,2.0
1771498764.8691647,130382,0.798
1771498764.929897,130432,0.663
1771498764.963056,130482,1.725
1771498765.0224075,130532,0.727
1771498765.0863986,130582,1.797
1771498765.1296637,130632,0.525
1771498765.16816,130682,-0.104
1771498765.2265306,130732,1.368
1771498765.2663496,130782,1.481
1771498765.3479636,130832,1.07
1771498765.3629837,130882,1.495
1771498765.4263513,130932,1.794
1771498765.4705403,130982,1.21
1771498765.5416484,131032,0.386
1771498765.635974,131082,0.256
1771498765.6471603,131132,1.841
1771498765.680314,131182,0.703
1771498765.7753386,131232,-1.116
1771498765.7762508,131282,0.601
1771498765.8587832,131332,-0.642
1771498765.870719,131382,1.843
1771498765.9467194,131432,0.882
1771498765.9662416,131482,1.066
1771498766.0470455,131532,2.0
1771498766.0654194,131582,1.302
1771498766.1474843,131632,0.963
1771498766.1661434,131682,0.807
1771498766.2477572,131732,0.692
1771498766.2856736,131782,0.471
1771498766.363797,131832,-0.036
1771498766.3799589,131882,-0.328
1771498766.4602506,131932,1.627
1771498766.4826584,131982,0.996
1771498766.55701,132032,1.673
1771498766.563058,132082,-0.239
1771498766.6316655,132132,1.348
1771498766.6689885,132182,0.338
1771498766.7295809,132232,1.132
1771498766.813587,132282,1.401
1771498766.8163123,132332,1.341
1771498766.881573,132382,1.231
1771498766.9243338,132432,0.921
1771498766.972596,132482,1.036
1771498767.022547,132532,0.429
1771498767.0738673,132582,1.097
1771498767.2308028,132632,1.506
1771498767.2308028,132682,0.966
1771498767.2308028,132732,0.28
1771498767.2649143,132782,1.423
1771498767.3294182,132832,1.448
1771498767.4025729,132882,0.96
1771498767.421077,132932,0.251
1771498767.4916892,132982,0.399
1771498767.518402,133032,-0.012
1771498767.5852168,133082,0.688
1771498767.6155398,133132,1.173
1771498767.690702,133182,1.543
1771498767.9140327,133232,0.396
