mean,std_val,rms,p2p,kurtosis,skew,energy,iqr,abs_mean,median,zcr,crest_factor,variance,max_abs,min_abs,label,source_file
0.80084,0.6908096,1.0576212,3.273,0.61926794,-0.74916327,55.92813,0.60975,0.9416,0.964,0.26,0.5288106,0.47721794,2.0,0.1,1,Dataset_rough4.csv
0.46586,1.006725,1.1092883,4.0,-0.63843125,-0.26226482,61.52603,1.494,0.92326,0.6375,0.44,0.55464417,1.0134951,2.0,0.021,2,Dataset_rough4.csv
0.61364,0.8643141,1.0599966,4.0,0.9485379,-0.97393775,56.17964,0.84025,0.93576,0.8495,0.22,0.5299983,0.7470388,2.0,0.021,1,Dataset_rough4.csv
0.89706,0.517407,1.0355804,2.387,0.6967265,-0.5597552,53.621334,0.3815,0.93838,0.9895,0.12,0.5490882,0.26771003,1.886,0.054,1,Dataset_rough4.csv
0.95572,0.5427716,1.0990913,2.387,0.5564717,-0.6974754,60.400085,0.53325,0.99704,1.019,0.12,0.58276314,0.294601,1.886,0.047,1,Dataset_rough4.csv
1.01438,0.5111226,1.1358755,2.409,1.16139,-0.751072,64.51066,0.449,1.04766,1.029,0.12,0.56793773,0.26124632,2.0,0.047,1,Dataset_rough4.csv
0.96208,0.740661,1.2141567,2.93,0.013360876,-0.7157936,73.70883,0.93925,1.08452,1.04,0.18,0.6070784,0.54857874,2.0,0.068,1,Dataset_rough4.csv
0.98116,0.64690393,1.1752275,2.93,1.2582445,-0.85688883,69.05798,0.773,1.07032,1.014,0.08,0.58761376,0.41848475,2.0,0.153,1,Dataset_rough4.csv
1.00624,0.5311949,1.1378431,2.198,-0.34506595,-0.048454724,64.73435,0.65125,1.01576,1.0015,0.08,0.56892157,0.28216806,2.0,0.04,1,Dataset_rough4.csv
1.10724,0.7374845,1.3303623,2.755,-0.24083753,-0.6172142,88.49319,1.0585,1.17524,1.1955,0.16,0.66518116,0.5438834,2.0,0.031,1,Dataset_rough4.csv
1.07892,0.68342537,1.2771604,2.755,0.8379568,-0.7909896,81.55693,0.78525,1.16296,1.0335,0.12,0.6385802,0.46707022,2.0,0.031,1,Dataset_rough4.csv
0.99374,0.6728198,1.2000858,2.753,0.5665905,-0.7714427,72.010284,0.73275,1.08346,1.0735,0.2,0.6000429,0.45268652,2.0,0.018,1,Dataset_rough4.csv
0.91312,0.7283867,1.1680477,3.076,0.39192113,-0.73398924,68.21677,0.75475,1.041,1.038,0.24,0.58402383,0.5305472,2.0,0.018,1,Dataset_rough4.csv
0.92542,0.69642234,1.158191,3.076,0.24379589,-0.52571696,67.07031,0.87225,1.0181,0.986,0.16,0.5790955,0.48500404,2.0,0.021,1,Dataset_rough4.csv
0.70918,0.800568,1.069507,3.171,-0.34985662,-0.54232496,57.19227,1.07625,0.93234,0.788,0.32,0.5347535,0.6409091,2.0,0.017,1,raw_data.csv
0.82972,0.8364019,1.1781355,3.171,0.12000711,-0.74932647,69.40017,1.021,1.03912,0.9525,0.24,0.58906776,0.6995681,2.0,0.048,1,raw_data.csv
0.9431,0.71566457,1.1838975,3.132,0.9480242,-0.7282775,70.08067,0.76075,1.04162,0.98,0.2,0.59194875,0.5121758,2.0,0.039,1,raw_data.csv
0.87036,0.61884344,1.067939,2.698,0.42445153,-0.04389235,57.024685,0.601,0.92964,0.855,0.16,0.5339695,0.3829672,2.0,0.039,1,raw_data.csv
0.9606,0.59752643,1.1312782,2.698,0.7413801,-0.2439215,63.98951,0.631,1.0132,0.898,0.08,0.5656391,0.35703784,2.0,0.124,1,raw_data.csv
1.05068,0.39231786,1.1215354,1.639,0.5998107,0.53504735,62.89209,0.311,1.05068,1.0355,0.0,0.5607677,0.1539133,2.0,0.361,1,raw_data.csv
0.9917,0.4695909,1.0972623,2.563,2.4626565,-0.71681315,60.199226,0.243,1.01942,1.032,0.08,0.54863113,0.22051561,2.0,0.02,1,raw_data.csv
1.0664,0.6643663,1.2564201,2.776,0.55389154,-0.76955336,78.92958,0.63275,1.1382,1.107,0.16,0.62821007,0.4413826,2.0,0.02,1,raw_data.csv
1.08468,0.6169631,1.2478678,2.776,0.5793183,-0.71733266,77.85871,0.81725,1.1308,1.0945,0.12,0.6239339,0.38064346,2.0,0.051,1,raw_data.csv
1.04632,0.5305697,1.1731538,2.228,-0.20984317,-0.31897953,68.81448,0.656,1.05748,1.039,0.08,0.5865769,0.28150418,2.0,0.051,1,raw_data.csv
1.02992,0.5092894,1.1489608,2.228,-0.24421884,0.010461407,66.00555,0.656,1.03904,1.011,0.04,0.5744804,0.25937566,2.0,0.062,1,raw_data.csv
0.98104,0.6823709,1.1950186,3.629,2.6920516,-0.86116344,71.40347,0.96625,1.0462,0.924,0.04,0.5975093,0.46563002,2.0,0.1,1,raw_data.csv
0.99194,0.6136581,1.1664138,3.629,5.4936404,-1.3707855,68.02606,0.35475,1.0571,1.0265,0.04,0.5832069,0.37657624,2.0,0.1,1,raw_data.csv
1.01674,0.3931968,1.090121,2.053,1.1639732,-0.017049646,59.418198,0.302,1.01886,1.0275,0.04,0.5450605,0.15460372,2.0,0.053,1,raw_data.csv
0.9252,0.6639288,1.1387697,2.565,-0.7737234,-0.06314669,64.83983,1.032,0.96616,0.935,0.16,0.5693849,0.44080147,2.0,0.009,1,raw_data.csv
0.99982,0.62788504,1.1806267,2.565,-0.37509552,-0.31407666,69.693985,0.822,1.03866,1.0685,0.12,0.5903134,0.39423963,2.0,0.009,1,raw_data.csv
0.88076,0.6821888,1.1140555,3.341,1.0686324,-0.79085416,62.055984,0.7235,0.98348,0.935,0.16,0.55702776,0.46538153,2.0,0.091,1,raw_data.csv
0.87952,0.67879415,1.1109982,3.341,1.243472,-0.759788,61.715847,0.69225,0.98224,0.9565,0.16,0.5554991,0.4607615,2.0,0.091,1,raw_data.csv
1.2119,0.55284363,1.3320427,2.128,-0.42866978,-0.20137559,88.71688,0.73025,1.21702,1.082,0.04,0.66602135,0.30563605,2.0,0.043,1,raw_data.csv
1.10436,0.71951824,1.3180734,2.478,-0.7996379,-0.41677198,86.865875,1.15325,1.15376,1.1035,0.2,0.6590367,0.5177065,2.0,0.043,1,raw_data.csv
1.0334,0.6367881,1.2138429,2.478,-0.0625302,-0.538519,73.67073,0.809,1.09336,1.0425,0.2,0.60692143,0.40549907,2.0,0.055,1,raw_data.csv
1.04682,0.65691614,1.2358685,3.152,1.6958879,-1.1366291,76.368546,0.759,1.13366,1.132,0.16,0.6179342,0.4315388,2.0,0.145,1,raw_data.csv
0.90614,0.64446384,1.1119457,3.152,1.5157574,-1.007862,61.821167,0.74775,1.0077,0.9685,0.14,0.5559729,0.41533363,2.0,0.145,1,raw_data.csv
0.98534,0.5599835,1.1333475,2.76,1.1152186,-0.45895112,64.22382,0.59675,1.02858,0.949,0.12,0.56667376,0.31358156,2.0,0.033,1,raw_data.csv
1.08514,0.5418171,1.2128869,2.288,-0.043476388,-0.15599868,73.55473,0.67575,1.09866,1.063,0.12,0.60644346,0.2935658,2.0,0.017,1,raw_data.csv
1.09338,0.4189989,1.1709142,2.017,0.23623292,-0.13441756,68.551994,0.5015,1.09406,1.0325,0.04,0.5854571,0.17556007,2.0,0.017,1,raw_data.csv
1.10352,0.50982577,1.2155981,2.308,0.3646365,-0.3931782,73.883934,0.57525,1.11584,1.034,0.04,0.60779905,0.2599223,2.0,0.017,1,raw_data.csv
1.14426,0.666578,1.3242573,2.308,-0.54864,-0.488106,87.68286,0.9235,1.1751,1.1705,0.12,0.6621286,0.44432622,2.0,0.017,1,raw_data.csv
1.0483,0.6481254,1.232477,2.473,-0.42321795,-0.51899743,75.949974,0.8385,1.08846,1.1245,0.16,0.6162385,0.42006657,2.0,0.048,1,raw_data.csv
1.01346,0.5577648,1.1568072,2.473,0.14014654,-0.43018875,66.91014,0.64975,1.03926,1.04,0.12,0.5784036,0.31110162,2.0,0.068,1,raw_data.csv
1.03096,0.6237024,1.2049412,2.57,0.03893135,-0.32768542,72.59416,0.78125,1.0752,1.004,0.1,0.6024706,0.38900468,2.0,0.099,1,raw_data.csv
0.90798,0.5814433,1.0781947,2.57,0.2787883,-0.11382775,58.125202,0.5805,0.95146,0.885,0.12,0.53909737,0.33807635,2.0,0.085,1,raw_data.csv
0.89898,0.6179743,1.0908974,3.116,1.5798264,-0.68791515,59.502865,0.60625,0.97686,0.897,0.16,0.5454487,0.38189223,2.0,0.085,1,raw_data.csv
0.87758,0.68535113,1.1134868,3.116,0.2356991,-0.69879335,61.99264,0.98625,0.97666,0.981,0.22,0.5567434,0.4697062,2.0,0.012,1,raw_data.csv
0.8516,0.68403906,1.0923058,2.87,-0.4866945,-0.34355527,59.6566,1.0725,0.93568,0.981,0.22,0.5461529,0.46790943,2.0,0.012,1,raw_data.csv
0.96574,0.6001253,1.1370155,2.87,0.9366874,-0.61496645,64.640205,0.72125,1.02522,1.019,0.12,0.56850773,0.3601504,2.0,0.153,1,raw_data.csv
1.0602,0.48438868,1.1656142,2.079,0.18099509,-0.46797642,67.93282,0.49775,1.06928,1.042,0.12,0.6077238,0.2346324,1.918,0.008,1,raw_data.csv
1.01044,0.5998628,1.1750848,2.595,-0.20799375,-0.47924522,69.04122,0.8745,1.0442,1.042,0.18,0.5875424,0.35983536,2.0,0.008,1,raw_data.csv
1.04168,0.53695333,1.1719284,2.595,0.50865734,-0.5614404,68.67081,0.7015,1.06636,1.081,0.08,0.5859642,0.28831887,2.0,0.022,1,raw_data.csv
1.00926,0.5320747,1.1409247,2.199,-0.2165028,-0.3263975,65.085464,0.77675,1.02662,1.054,0.12,0.57046235,0.28310347,2.0,0.044,1,raw_data.csv
0.89236,0.6146465,1.0835574,2.199,-0.6527275,-0.01232122,58.704834,0.805,0.92404,0.9265,0.2,0.5417787,0.3777903,2.0,0.044,1,raw_data.csv
0.96074,0.666711,1.1694121,3.162,0.74890983,-0.65434504,68.37624,0.77275,1.02506,1.033,0.16,0.58470607,0.44450352,2.0,0.06,1,raw_data.csv
0.99742,0.6620968,1.1971712,3.162,1.3906102,-0.8065283,71.66094,0.7395,1.07378,1.059,0.08,0.5985856,0.43837216,2.0,0.085,1,raw_data.csv
1.00438,0.5908529,1.1652838,2.659,0.18883362,-0.19815142,67.89432,0.705,1.0345,1.0195,0.08,0.5826419,0.3491072,2.0,0.031,1,raw_data.csv
1.09128,0.5307902,1.2135198,2.094,-0.36518028,0.01077736,73.631516,0.64825,1.09504,1.0705,0.04,0.6067599,0.28173825,2.0,0.031,1,raw_data.csv
1.08958,0.47123715,1.1871179,1.853,-0.2710893,0.37018836,70.46245,0.54825,1.08958,1.042,0.0,0.59355897,0.22206445,2.0,0.147,1,raw_data.csv
1.07328,0.4890771,1.1794602,1.929,-0.54828626,0.2784485,69.55632,0.703,1.07328,1.015,0.0,0.5897301,0.2391964,2.0,0.071,1,raw_data.csv
1.10082,0.53626084,1.2244918,2.188,-0.6863242,-0.14049579,74.96902,0.87425,1.10834,1.0605,0.04,0.6122459,0.28757566,2.0,0.071,1,raw_data.csv
1.04576,0.6339447,1.2229064,3.445,3.6359165,-1.238887,74.774994,0.8025,1.12348,1.053,0.12,0.6114532,0.40188587,2.0,0.188,1,raw_data.csv
0.9846,0.68683666,1.2004923,3.445,2.032123,-0.8545066,72.05909,0.62675,1.076,1.0175,0.16,0.60024613,0.4717446,2.0,0.125,1,raw_data.csv
0.84398,0.7236351,1.1117328,3.014,-0.16274346,-0.2502484,61.7975,0.79275,0.95662,0.898,0.24,0.5558664,0.5236477,2.0,0.016,1,raw_data.csv
0.87742,0.65773535,1.0965773,3.014,0.45674297,-0.49117106,60.12408,0.86775,0.96886,0.891,0.14,0.54828864,0.43261576,2.0,0.016,1,raw_data.csv
0.84922,0.6269332,1.0555662,2.64,0.14691642,-0.15474527,55.710995,0.7505,0.92058,0.8555,0.12,0.5277831,0.3930453,2.0,0.094,1,raw_data.csv
0.82248,0.6380241,1.0409361,2.64,0.18502618,0.07685385,54.177402,0.6335,0.89384,0.769,0.12,0.52046806,0.40707472,2.0,0.094,1,raw_data.csv
0.95706,0.67805,1.172909,2.774,-0.4357181,-0.08385511,68.78578,0.97,1.00442,0.828,0.12,0.5864545,0.4597518,2.0,0.017,1,raw_data.csv
0.89604,0.6579841,1.1116792,2.774,0.077319324,-0.3936207,61.791534,0.76675,0.97104,0.9745,0.2,0.5558396,0.43294305,2.0,0.017,1,raw_data.csv
0.80796,0.64150286,1.0316614,3.297,1.633626,-1.0213729,53.216263,0.6065,0.92972,0.9515,0.18,0.5158307,0.41152588,2.0,0.024,1,raw_data.csv
0.85906,0.6347317,1.0681144,3.297,1.8269265,-0.84613764,57.043423,0.68225,0.95318,0.9245,0.12,0.5340572,0.40288433,2.0,0.024,1,raw_data.csv
0.9659,0.44970205,1.0654552,2.468,0.9075336,-0.46100935,56.759735,0.56275,0.98462,1.009,0.04,0.5327276,0.20223193,2.0,0.161,1,raw_data.csv
0.98054,0.50717807,1.1039422,2.468,0.4945248,-0.07521051,60.934414,0.65075,1.0005,0.947,0.08,0.5519711,0.2572296,2.0,0.031,1,raw_data.csv
1.08714,0.5463419,1.2167016,2.031,-0.72305113,0.39035535,74.01814,0.66525,1.08838,0.9655,0.04,0.6083508,0.29848948,2.0,0.031,1,raw_data.csv
0.9892,0.7488838,1.2407029,3.227,1.1460922,-0.8155949,76.96718,0.88,1.11084,0.987,0.2,0.62035143,0.5608269,2.0,0.059,1,raw_data.csv
0.78234,0.7876265,1.1101403,3.227,0.7984621,-0.84689766,61.62057,0.6575,0.98826,0.8465,0.28,0.55507016,0.62035555,2.0,0.059,1,raw_data.csv
0.91706,0.6000437,1.095925,3.199,3.1846642,-1.350319,60.052574,0.554,1.00602,1.012,0.1,0.5479625,0.36005247,2.0,0.063,1,raw_data.csv
0.92784,0.6150048,1.1131568,2.991,1.2042519,-0.8806404,61.955894,0.59725,0.999,1.0015,0.2,0.5670692,0.37823084,1.963,0.024,1,raw_data.csv
0.90998,0.61828846,1.1001564,3.028,1.020024,-0.6697195,60.517212,0.61875,0.97646,0.954,0.16,0.5500782,0.38228062,2.0,0.024,1,raw_data.csv
1.08474,0.49029896,1.1904007,1.935,-0.46156657,0.2209221,70.8527,0.719,1.08474,1.045,0.0,0.59520036,0.24039307,2.0,0.065,1,raw_data.csv
1.1751,0.49639663,1.2756448,1.935,-0.73892635,0.16248852,81.36348,0.7435,1.1751,1.077,0.0,0.6378224,0.24640961,2.0,0.065,1,raw_data.csv
1.14172,0.55588716,1.2698563,2.721,1.5081644,-0.6844885,80.626755,0.62225,1.178,1.1065,0.08,0.63492817,0.30901057,2.0,0.186,1,raw_data.csv
0.95726,0.7516646,1.2171057,3.052,0.4539055,-0.7485621,74.067314,0.93325,1.08974,1.046,0.14,0.6085529,0.56499964,2.0,0.13,1,raw_data.csv
0.91154,0.68138784,1.1380662,3.052,1.020438,-0.78916556,64.75973,0.72425,1.02378,1.029,0.12,0.5690331,0.46428937,2.0,0.13,1,raw_data.csv
0.97464,0.43951085,1.0691552,2.238,1.8387786,-0.30725354,57.154648,0.304,0.99212,1.025,0.08,0.5345776,0.19316979,2.0,0.036,1,raw_data.csv
1.0624,0.58866274,1.2145853,2.543,-0.093832985,-0.20249423,73.76088,0.7975,1.08576,1.025,0.12,0.60729265,0.3465238,2.0,0.005,1,raw_data.csv
0.9973,0.6998546,1.2183611,2.57,-0.780061,-0.2106158,74.220184,1.039,1.0457,0.943,0.2,0.60918057,0.48979646,2.0,0.005,1,raw_data.csv
0.9552,0.7124246,1.191619,2.57,-1.0109314,-0.23137301,70.99779,1.061,1.00852,1.05,0.32,0.5958095,0.50754875,2.0,0.024,1,raw_data.csv
1.1017,0.64504683,1.2766473,2.363,-0.53469425,-0.4305894,81.49142,0.84225,1.12958,1.067,0.24,0.63832366,0.41608545,2.0,0.024,1,raw_data.csv
1.1118,0.52816105,1.230875,2.279,0.21594578,0.06854986,75.75267,0.50925,1.124,1.013,0.08,0.6154375,0.27895412,2.0,0.026,1,raw_data.csv
1.0204,0.5322924,1.1508915,2.279,0.09576725,0.28243572,66.22757,0.55425,1.03156,1.0005,0.04,0.5754458,0.28333524,2.0,0.191,1,raw_data.csv
0.91482,0.590766,1.0889904,2.284,-0.5328406,0.16667616,59.295006,0.629,0.93206,0.9705,0.12,0.5444952,0.3490045,2.0,0.042,1,raw_data.csv
0.97806,0.57914776,1.1366677,2.284,-0.3513233,-0.00014651503,64.60068,0.68525,0.9953,0.9955,0.12,0.56833386,0.33541214,2.0,0.042,1,raw_data.csv
1.16248,0.48405427,1.2592332,1.725,-0.6963279,0.26280534,79.28342,0.6535,1.16248,1.104,0.0,0.6296166,0.23430853,2.0,0.275,1,raw_data.csv
1.1094,0.5965188,1.2596043,2.323,-0.72686726,-0.2514357,79.330154,0.92175,1.12232,1.112,0.04,0.62980217,0.3558347,2.0,0.052,1,raw_data.csv
1.03142,0.65844685,1.2236745,2.684,-0.5230019,-0.4136513,74.86897,1.0155,1.0717,1.1085,0.08,0.61183727,0.4335523,2.0,0.052,1,raw_data.csv
1.0235,0.65153545,1.2132809,2.684,-0.23036668,-0.5806268,73.60253,0.9635,1.07966,1.129,0.12,0.60664046,0.42449844,2.0,0.112,1,raw_data.csv
0.89578,0.66740894,1.117075,3.009,0.14192945,-0.42608696,62.392826,0.97375,0.97442,0.873,0.16,0.5585375,0.44543472,2.0,0.031,1,raw_data.csv
0.83304,0.52887064,0.986742,3.009,2.2156713,-0.4565961,48.68299,0.598,0.88288,0.784,0.08,0.493371,0.27970415,2.0,0.031,1,raw_data.csv
1.03142,0.59345555,1.189965,2.096,-1.0608388,0.2421125,70.800835,0.9985,1.03526,0.9655,0.04,0.5949825,0.35218948,2.0,0.096,1,raw_data.csv
0.85964,0.8787371,1.2292924,3.487,-0.27632457,-0.5179005,75.55799,1.36775,1.05092,0.899,0.28,0.6146462,0.7721788,2.0,0.024,2,raw_data_pav_1_.csv
0.91926,0.8896474,1.2792621,3.619,-0.019675376,-0.58430177,81.82558,1.37775,1.09482,0.916,0.28,0.63963103,0.79147255,2.0,0.007,2,raw_data_pav_1_.csv
0.74182,0.9495466,1.2049628,4.0,0.36103177,-0.5267098,72.59678,1.20275,0.9919,0.623,0.32,0.6024814,0.9016387,2.0,0.007,2,raw_data_pav_1_.csv
0.8181,1.0236309,1.3103845,4.0,-0.3670489,-0.54348993,85.855385,1.8465,1.11494,0.788,0.28,0.65519226,1.0478201,2.0,0.118,2,raw_data_pav_1_.csv
0.8022,0.962352,1.2528552,3.244,-0.87873465,-0.39937466,78.48231,1.534,1.07204,0.979,0.28,0.6264276,0.9261213,2.0,0.021,2,raw_data_pav_1_.csv
0.78786,0.9357038,1.2232192,3.578,-0.2691417,-0.6001758,74.81325,1.309,1.04902,0.98,0.24,0.6116096,0.8755416,2.0,0.021,2,raw_data_pav_1_.csv
0.74868,1.0011269,1.2501107,3.634,-0.45799106,-0.5901567,78.13884,1.60925,1.08228,0.912,0.32,0.6250554,1.0022551,2.0,0.058,2,raw_data_pav_1_.csv
0.80074,0.82737,1.1514016,3.634,0.3434527,-0.63293076,66.28628,0.88825,1.0077,0.8785,0.24,0.5757008,0.68454105,2.0,0.058,1,raw_data_pav_1_.csv
0.93722,0.4468983,1.0383157,2.169,0.84976184,0.18505187,53.904972,0.39475,0.94398,1.026,0.04,0.5191578,0.19971809,2.0,0.116,1,raw_data_pav_1_.csv
0.96418,0.22970761,0.9911653,1.239,7.321515,-2.7660646,49.120434,0.00675,0.96418,1.0285,0.0,0.73148733,0.05276559,1.355,0.116,1,raw_data_pav_1_.csv
1.02918,0.005792029,1.0291963,0.024,-0.33651054,0.13086262,52.96225,0.00675,1.02918,1.0295,0.0,0.9877124,3.35476e-05,1.042,1.018,0,raw_data_pav_1_.csv
1.02936,0.0056418437,1.0293754,0.024,-0.699343,0.06142156,52.980694,0.00875,1.02936,1.029,0.0,0.98788434,3.18304e-05,1.042,1.018,0,raw_data_pav_1_.csv
1.0292,0.0047916593,1.0292112,0.02,-0.5807397,0.2764694,52.96378,0.00675,1.0292,1.029,0.0,0.9905786,2.296e-05,1.039,1.019,0,raw_data_pav_1_.csv
1.03008,0.0046726437,1.0300906,0.02,-0.58369344,0.24257979,53.054333,0.008,1.03008,1.03,0.0,0.98952025,2.18336e-05,1.041,1.021,0,raw_data_pav_1_.csv
1.03194,0.004158894,1.0319483,0.017,-0.23721261,0.07817879,53.245872,0.00475,1.03194,1.032,0.0,0.9913049,1.72964e-05,1.041,1.024,0,raw_data_pav_1_.csv
1.03212,0.003865954,1.0321273,0.017,-0.23804152,-0.006106336,53.26433,0.004,1.03212,1.032,0.0,0.9914767,1.49456e-05,1.041,1.024,0,raw_data_pav_1_.csv
1.0306,0.004874423,1.0306115,0.021,-0.31807038,-0.28442085,53.108006,0.00675,1.0306,1.031,0.0,0.9900207,2.376e-05,1.041,1.02,0,raw_data_pav_1_.csv
1.02948,0.0051273387,1.0294927,0.024,-0.13874517,-0.07931307,52.992767,0.007,1.02948,1.0295,0.0,0.98894596,2.62896e-05,1.041,1.017,0,raw_data_pav_1_.csv
1.00254,0.22101739,1.0266135,1.623,7.1629725,0.35068297,52.69676,0.00875,1.00254,1.0295,0.0,0.53581077,0.04884869,1.916,0.293,1,raw_data_pav_1_.csv
0.92642,0.5873853,1.0969392,2.779,0.4774007,-0.34638226,60.163776,0.60675,0.96918,1.0295,0.16,0.5484696,0.3450215,2.0,0.01,1,raw_data_pav_1_.csv
0.72482,0.97517645,1.2150445,3.557,-0.6607566,-0.46399963,73.81666,1.5395,1.03494,0.78,0.42,0.60752225,0.9509691,2.0,0.01,2,raw_data_pav_1_.csv
0.63808,1.2140212,1.3714932,4.0,-0.7308128,-0.5946677,94.04968,2.0625,1.19204,0.882,0.4,0.6857466,1.4738475,2.0,0.058,2,raw_data_pav_1_.csv
0.5772,1.2998124,1.4222068,4.0,-0.6635841,-0.6109851,101.13361,2.1425,1.20844,0.728,0.36,0.7111034,1.6895124,2.0,0.058,2,raw_data_pav_1_.csv
0.58704,1.2155527,1.3498831,4.0,-0.59957415,-0.48505354,91.109215,2.1665,1.12224,0.581,0.44,0.67494154,1.4775684,2.0,0.061,2,raw_data_pav_1_.csv
0.80026,0.97921115,1.2646227,4.0,-0.13547754,-0.66892,79.963524,1.271,1.09806,0.952,0.36,0.63231134,0.95885444,2.0,0.072,2,raw_data_pav_1_.csv
0.88572,0.8903288,1.2558604,3.35,-0.03743946,-0.73616326,78.85927,1.016,1.1,1.087,0.3,0.6279302,0.7926854,2.0,0.024,2,raw_data_pav_1_.csv
0.98258,1.0128883,1.4111719,4.0,0.47158483,-0.96569055,99.57031,1.558,1.23786,1.152,0.28,0.70558596,1.0259427,2.0,0.024,2,raw_data_pav_1_.csv
1.04948,1.1310973,1.5429807,4.0,0.44559824,-1.0987011,119.03947,1.626,1.36976,1.6115,0.3,0.77149034,1.279381,2.0,0.067,2,raw_data_pav_1_.csv
0.98662,1.2118976,1.5627267,4.0,0.099477455,-1.0666771,122.10574,1.8205,1.40418,1.4375,0.36,0.78136337,1.4686959,2.0,0.067,2,raw_data_pav_1_.csv
0.74434,1.1251544,1.349079,4.0,-0.076923616,-0.8270735,91.00072,1.8625,1.19978,0.9545,0.38,0.6745395,1.2659723,2.0,0.139,2,raw_data_pav_1_.csv
0.65006,1.0020332,1.1944239,4.0,0.050587554,-0.57855237,71.33243,1.61975,0.99026,0.723,0.4,0.59721196,1.0040706,2.0,0.001,2,raw_data_pav_1_.csv
0.55944,1.1689204,1.2958966,4.0,-0.54506135,-0.5660163,83.96741,1.64125,1.10048,0.812,0.36,0.6479483,1.366375,2.0,0.001,2,raw_data_pav_1_.csv
0.50034,1.2593495,1.3551018,4.0,-1.1444603,-0.44726345,91.815056,2.22,1.23458,0.8935,0.44,0.6775509,1.585961,2.0,0.15,2,raw_data_pav_1_.csv
0.76214,0.99670595,1.2547032,3.496,-0.33343217,-0.69574416,78.714005,1.14775,1.12354,0.9685,0.34,0.6273516,0.99342275,2.0,0.04,2,raw_data_pav_1_.csv
0.69756,1.0064955,1.2245909,3.933,-0.013813499,-0.6988294,74.98115,1.4245,1.04648,0.897,0.32,0.61229545,1.013033,2.0,0.01,2,raw_data_pav_1_.csv
0.58708,1.2290224,1.3620422,4.0,-0.7025204,-0.59207094,92.75795,1.983,1.16952,0.6475,0.4,0.6810211,1.510496,2.0,0.01,2,raw_data_pav_1_.csv
0.84446,1.1282852,1.4093049,4.0,-0.1576226,-0.82836485,99.30701,1.88525,1.22898,1.1705,0.4,0.7046524,1.2730275,2.0,0.05,2,raw_data_pav_1_.csv
0.91564,0.9592036,1.3260725,3.556,-0.39628178,-0.8180543,87.92341,1.4545,1.18572,1.309,0.42,0.6630362,0.9200715,2.0,0.029,2,raw_data_pav_1_.csv
0.86898,0.8833069,1.2390953,3.744,1.0634142,-1.0215145,76.76787,0.918,1.09574,1.0545,0.28,0.61954767,0.7802311,2.0,0.029,2,raw_data_pav_1_.csv
1.00922,0.9485414,1.3850111,3.744,0.8916647,-1.0314128,95.91279,1.45475,1.2303,1.134,0.2,0.69250554,0.89973074,2.0,0.074,2,raw_data_pav_1_.csv
0.82702,1.1898862,1.4490656,4.0,-0.4839201,-0.80993783,104.989555,2.139,1.30898,1.1825,0.46,0.7245328,1.4158291,2.0,0.053,2,raw_data_pav_1_.csv
0.5007,1.3075341,1.4001235,4.0,-0.99923235,-0.42267063,98.01729,2.5815,1.21522,0.598,0.56,0.70006174,1.7096453,2.0,0.036,2,raw_data_pav_1_.csv
0.58784,1.1022964,1.2492449,4.0,-0.25927395,-0.5190475,78.03065,1.492,1.03868,0.6065,0.44,0.62462246,1.2150571,2.0,0.002,2,raw_data_pav_1_.csv
0.85616,0.82163364,1.1866304,3.28,-0.5053866,-0.37113973,70.40459,1.1725,1.00772,0.984,0.28,0.5933152,0.6750818,2.0,0.002,1,raw_data_pav_1_.csv
0.764,1.0369492,1.2880061,3.85,-0.25846827,-0.66011846,82.94798,1.52575,1.106,0.964,0.4,0.64400303,1.0752636,2.0,0.107,2,raw_data_pav_1_.csv
0.65714,1.2537836,1.4155586,4.0,-0.7852785,-0.6607392,100.19031,2.0675,1.25966,0.927,0.52,0.7077793,1.5719732,2.0,0.107,2,raw_data_pav_1_.csv
0.71554,1.2499251,1.4402466,4.0,-0.5218031,-0.78894955,103.71552,1.80875,1.28918,0.889,0.42,0.7201233,1.5623128,2.0,0.002,2,raw_data_pav_1_.csv
0.7523,0.9697303,1.2273272,3.829,0.46132785,-0.7124165,75.31661,0.9245,1.0485,0.833,0.36,0.6136636,0.9403769,2.0,0.002,2,raw_data_pav_1_.csv
0.90376,0.81222975,1.2151129,2.782,-0.8860071,-0.24765596,73.82497,1.4285,1.02432,0.947,0.26,0.60755646,0.65971714,2.0,0.019,1,raw_data_pav_1_.csv
0.8534,1.0684857,1.3674624,3.718,-0.49015662,-0.6729635,93.497665,1.771,1.17172,1.0655,0.32,0.6837312,1.1416618,2.0,0.034,2,raw_data_pav_1_.csv
0.83302,1.0707272,1.3566058,3.718,-0.3495603,-0.70134836,92.01896,1.84625,1.17182,0.966,0.32,0.6783029,1.1464568,2.0,0.007,2,raw_data_pav_1_.csv
0.70662,1.1090168,1.315002,4.0,-0.035323445,-0.7388882,86.4615,1.55875,1.12062,0.7885,0.4,0.657501,1.2299182,2.0,0.007,2,raw_data_pav_1_.csv
0.92946,1.0860109,1.429446,4.0,0.8562433,-1.1803864,102.16579,1.59725,1.27918,1.1795,0.3,0.714723,1.1794198,2.0,0.035,2,raw_data_pav_1_.csv
1.08176,0.7544325,1.3188529,2.525,-0.68652594,-0.48901725,86.96865,1.09825,1.15524,1.115,0.24,0.65942645,0.5691684,2.0,0.015,1,raw_data_pav_1_.csv
